date,supply_id,total_possible_utilization,supply_category_id,del_imps,edges,avg_perf,num_dem_cats,frac_util
1,3849472,14407006,1,3639459,324,0.88,14,0.2526
1,3849487,75047,3,29954,189,0.81,21,0.3991
1,3849489,3792,4,0,0,0,0,0
1,3849500,62279,2,204,5,0.88,4,0.0033
1,3849501,654927,3,270017,209,0.73,13,0.4123
1,3849512,711,3,8,1,0.75,1,0.0113
1,3849513,21569,3,1523,77,0.5,6,0.0706
1,3849529,57004,1,3459,13,0.17,5,0.0607
1,3849530,508492,1,4680,14,0.59,5,0.0092
1,3849531,44930,1,1616,13,0.43,5,0.036
1,3849532,25180,1,1044,14,0.47,6,0.0415
1,3849533,218881,1,37580,14,0.11,5,0.1717
1,3849534,932795,1,3899,14,0.33,6,0.0042
1,3849535,79540,1,2080,13,0.37,5,0.0262
1,3849536,7882,1,242,12,0.49,4,0.0307
1,3849537,61365,1,11346,12,0.41,5,0.1849
1,3849557,66287,3,19528,103,0.56,19,0.2946
1,3849558,1407,3,330,25,0.73,11,0.2345
1,3849559,30522,3,22623,83,0.4,16,0.7412
1,3849562,190769,3,63892,86,0.41,21,0.3349
1,3849563,292,NA,0,0,0,0,0
1,3849669,166169,4,53918,16,0.68,10,0.3245
1,3849670,673073,4,8473,19,0.51,17,0.0126
1,3849672,2013522,4,54027,6,0.83,6,0.0268
1,3849720,2042,2,147,26,0.1,8,0.072
1,3849743,1095713,1,36810,33,0.95,6,0.0336
1,3849755,84334,1,4164,78,0.64,8,0.0494
1,3849756,3307,1,6,4,0.83,2,0.0018
1,3849757,6051,1,1832,43,0.75,4,0.3028
1,3849758,228,NA,0,0,0,0,0
1,3849759,231,1,66,7,0.53,4,0.2857
1,3849835,1,1,0,0,0,0,0
1,3849845,3,2,0,0,0,0,0
1,3849846,2247,2,1,1,1,1,4e-04
1,3849847,95,2,0,0,0,0,0
1,3849848,41696,2,8451,102,0.15,22,0.2027
1,3849849,10244,2,395,28,0.65,5,0.0386
1,3849851,205462,3,657,20,0.46,6,0.0032
1,3849853,16,2,0,0,0,0,0
1,3849857,334,2,0,0,0,0,0
1,3849858,1,2,0,0,0,0,0
1,3849860,517,4,412,65,0.9,11,0.7969
1,3849863,58500,1,3159,9,0.87,6,0.054
1,3849879,4454,4,1970,11,1,6,0.4423
1,3849880,30,2,0,0,0,0,0
1,3849885,3,2,0,0,0,0,0
1,3849890,739,2,1,1,0,1,0.0014
1,3849895,49,2,0,0,0,0,0
1,3849899,43883,1,3823,6,0.64,5,0.0871
1,3849909,3455,1,1074,56,0.73,12,0.3109
1,3849910,574889,2,0,0,0,0,0
1,3849911,157400,2,0,0,0,0,0
1,3849914,6469,2,2359,3,0.58,3,0.3647
1,3849917,6441848,1,223438,123,0.67,17,0.0347
1,3849932,32,1,1,1,0,1,0.0312
1,3849945,2107,NA,0,0,0,0,0
1,3849967,7206,1,0,0,0,0,0
1,3849968,1459,1,0,0,0,0,0
1,3849969,107,1,46,2,0.59,1,0.4299
1,3849970,374,1,0,0,0,0,0
1,3849979,2739782,1,148020,1,0.67,1,0.054
1,3849981,6,1,0,0,0,0,0
1,3850021,82,3,0,0,0,0,0
1,3850022,15,NA,0,0,0,0,0
1,3850035,64979,3,4671,11,0.77,9,0.0719
1,3850042,380555,2,104121,17,0.37,4,0.2736
1,3850045,1678624,2,83080,19,0.2,5,0.0495
1,3850047,61461,2,1328,63,0.25,14,0.0216
1,3850072,104381,1,46744,80,0.65,20,0.4478
1,3850075,21,1,7,1,0.71,1,0.3333
1,3850078,47,1,1,1,1,1,0.0213
1,3850080,21126,1,0,0,0,0,0
1,3850082,105,1,84,12,0.92,7,0.8
1,3850090,1416,1,250,9,0.63,5,0.1766
1,3850112,502784,3,8,3,0.75,2,0
1,3850126,14,2,9,7,0.44,2,0.6429
1,3850127,327,2,250,14,0.45,9,0.7645
1,3850133,723535,3,12720,75,0.63,9,0.0176
1,3850136,737045,1,70987,57,0.74,20,0.0963
1,3850137,1021,4,30,4,0.13,3,0.0294
1,3850143,2,NA,0,0,0,0,0
1,3850149,755,4,27,6,0.11,3,0.0358
1,3850155,798,1,612,14,0.83,4,0.7669
1,3850157,99,1,26,10,0.35,2,0.2626
1,3850162,549471,1,34967,129,0.94,29,0.0636
1,3850163,554529,2,46382,230,0.93,31,0.0836
1,3850168,13919776,3,15846,125,0.59,16,0.0011
1,3850172,9111,2,1405,23,0.4,8,0.1542
1,3850174,78,NA,0,0,0,0,0
1,3850179,12145,3,1027,37,0.81,4,0.0846
1,3850194,1224,4,637,32,0.73,8,0.5204
1,3850227,1026,1,451,32,0.9,10,0.4396
1,3850230,127095,2,86211,13,0.31,2,0.6783
1,3850253,153,4,24,5,0.13,3,0.1569
1,3850254,129,4,10,6,0.3,3,0.0775
1,3850276,17,2,2,1,1,1,0.1176
1,3850278,145,1,84,17,0.81,8,0.5793
1,3850279,191,1,77,21,0.91,5,0.4031
1,3850280,41,1,11,5,0.91,4,0.2683
1,3850283,775,3,584,10,0.96,4,0.7535
1,3850291,13524,2,784,38,0.76,15,0.058
1,3850293,37107,1,8527,11,0.57,5,0.2298
1,3850294,17192,1,6753,126,0.44,27,0.3928
1,3850298,1569,2,11,6,0.27,5,0.007
1,3850313,141105,4,38943,177,0.21,30,0.276
1,3850321,9350,1,817,5,0.38,4,0.0874
1,3850326,21,1,5,3,0.2,1,0.2381
1,3850327,4950,1,2562,78,0.71,17,0.5176
1,3850328,4636,1,2393,25,0.77,12,0.5162
1,3850329,332,1,30,1,0.77,1,0.0904
1,3850344,1171,1,463,23,0.79,4,0.3954
1,3850345,10641,4,3169,140,0.12,24,0.2978
1,3850349,1,NA,0,0,0,0,0
1,3850351,1,2,1,1,0,1,1
1,3850354,597662,1,54,2,0.57,2,1e-04
1,3850356,367085,4,7003,30,0.84,6,0.0191
1,3850358,89649,1,13003,113,0.55,30,0.145
1,3850361,118,3,77,7,0.35,5,0.6525
1,3850363,7100,1,710,29,0.68,8,0.1
1,3850372,14242,1,9829,19,0.38,6,0.6901
1,3850375,4002,4,0,0,0,0,0
1,3850390,1467,1,3,1,1,1,0.002
1,3850396,50162,1,20599,57,0.82,17,0.4106
1,3850397,16165,1,4665,15,0.69,4,0.2886
1,3850404,305,NA,0,0,0,0,0
1,3850406,4368808,4,1183270,171,0.56,31,0.2708
1,3850409,93,1,41,9,0.73,4,0.4409
1,3850410,217,2,62,7,0.37,5,0.2857
1,3850424,3923,1,1,1,0,1,3e-04
1,3850434,111072,2,0,0,0,0,0
1,3850438,18284282,3,1359928,161,0.8,32,0.0744
1,3850446,1331,1,280,3,0.55,2,0.2104
1,3850458,963108,3,54791,50,0.53,17,0.0569
1,3850460,114689,1,47881,150,0.45,35,0.4175
1,3850465,59304,4,33,2,0.09,1,6e-04
1,3850468,784,2,150,23,0.24,8,0.1913
1,3850474,10049,2,466,60,0.13,12,0.0464
1,3850475,45,1,13,6,1,2,0.2889
1,3850476,339,1,0,0,0,0,0
1,3850480,44,NA,0,0,0,0,0
1,3850486,1567,4,440,12,0.84,2,0.2808
1,3850487,18404,2,144,15,0.39,4,0.0078
1,3850515,248904,3,52637,196,0.91,28,0.2115
1,3850516,23133,3,4144,101,0.9,23,0.1791
1,3850518,460513,3,54056,188,0.8,29,0.1174
1,3850526,212745,3,37008,182,0.89,28,0.174
1,3850528,3407,3,2,1,0.5,1,6e-04
1,3850533,74865,4,29970,70,0.9,20,0.4003
1,3850538,2555,3,200,4,0.58,4,0.0783
1,3850539,50,3,10,6,0.1,6,0.2
1,3850549,249608,2,0,0,0,0,0
1,3850552,51,2,0,0,0,0,0
1,3850553,2,2,0,0,0,0,0
1,3850555,3720,2,0,0,0,0,0
1,3850558,746956,4,104495,22,0.42,14,0.1399
1,3850562,11056,4,1863,50,0.78,18,0.1685
1,3850563,6762,4,71,14,0.38,12,0.0105
1,3850565,640,1,169,25,0.87,9,0.2641
1,3850579,1915,1,0,0,0,0,0
1,3850581,5376,1,0,0,0,0,0
1,3850586,7260,3,397,5,0.77,5,0.0547
1,3850588,12816839,4,1722864,218,0.52,16,0.1344
1,3850592,678,1,161,9,0.17,4,0.2375
1,3850595,39993,1,6310,3,0.76,3,0.1578
1,3850596,12311,2,0,0,0,0,0
1,3850603,3926,4,134,3,0.53,2,0.0341
1,3850604,43279,4,4446,5,0.32,5,0.1027
1,3850605,9196,4,302,3,0.15,3,0.0328
1,3850606,214722,4,46862,15,0.08,8,0.2182
1,3850609,36,1,3,3,0.67,2,0.0833
1,3850612,30,1,2,2,1,2,0.0667
1,3850618,1236,4,91,3,0.42,3,0.0736
1,3850619,5655,4,1304,10,0.3,6,0.2306
1,3850620,86,NA,0,0,0,0,0
1,3850621,211,4,0,0,0,0,0
1,3850628,8,4,1,1,0,1,0.125
1,3850632,66921,1,20557,24,0.76,5,0.3072
1,3850633,41,1,13,3,0.15,2,0.3171
1,3850634,7605,1,1084,25,0.61,4,0.1425
1,3850635,37,1,6,2,0,2,0.1622
1,3850636,3304,1,420,32,0.74,6,0.1271
1,3850637,155,1,55,16,0.65,4,0.3548
1,3850642,2341,3,1101,27,0.78,12,0.4703
1,3850643,662,3,133,20,0.52,10,0.2009
1,3850645,11041,2,3072,68,0.69,23,0.2782
1,3850646,8463,2,1027,54,0.86,20,0.1214
1,3850655,2,2,1,1,1,1,0.5
1,3850660,384,1,16,6,0.31,4,0.0417
1,3850661,2164,1,296,12,0.98,2,0.1368
1,3850664,149,NA,0,0,0,0,0
1,3850667,9,NA,0,0,0,0,0
1,3850677,15625,4,9220,123,0.18,8,0.5901
1,3850678,125418,1,44253,129,0.39,13,0.3528
1,3850685,1029103,4,12669,17,0.09,5,0.0123
1,3850689,507,1,104,2,0.03,1,0.2051
1,3850690,41,1,6,1,1,1,0.1463
1,3850691,36,1,3,1,1,1,0.0833
1,3850692,43,1,1,1,1,1,0.0233
1,3850693,50,1,0,0,0,0,0
1,3850694,42,1,5,1,1,1,0.119
1,3850695,30,1,2,1,1,1,0.0667
1,3850696,56,1,3,1,0.33,1,0.0536
1,3850697,497,1,220,23,0.06,4,0.4427
1,3850698,15,1,9,1,0,1,0.6
1,3850699,1399,1,124,19,0.39,3,0.0886
1,3850709,812613,2,129158,3,0.45,2,0.1589
1,3850711,2336572,4,19020,18,0.06,5,0.0081
1,3850717,129438,2,15428,2,0.2,2,0.1192
1,3850718,9,1,0,0,0,0,0
1,3850730,22258,4,7765,3,0.85,2,0.3489
1,3850780,6342,1,752,17,0.48,1,0.1186
1,3850782,41363,1,5,2,0.6,2,1e-04
1,3850783,608,1,272,6,0.81,3,0.4474
1,3850788,30329,1,22127,53,0.97,8,0.7296
1,3850801,2191958,3,465128,204,0.79,29,0.2122
1,3850825,2614,2,514,29,0.46,11,0.1966
1,3850828,939,1,264,14,0.52,3,0.2812
1,3850829,28498,1,2147,8,0.31,3,0.0753
1,3850830,12176,1,6101,4,0.57,2,0.5011
1,3850831,61149,1,34363,30,0.45,3,0.562
1,3850832,861003,1,3591,6,0.09,4,0.0042
1,3850833,129029,1,15971,4,0.2,2,0.1238
1,3850834,36912,1,9350,13,0.33,3,0.2533
1,3850835,537155,1,251164,40,0.33,6,0.4676
1,3850836,108,1,28,5,0.36,3,0.2593
1,3850837,177,1,49,5,0.61,3,0.2768
1,3850838,490,1,113,15,0.61,3,0.2306
1,3850839,2122,1,428,9,0.44,2,0.2017
1,3850840,3410,1,847,9,0.37,2,0.2484
1,3850841,14644,1,3632,11,0.33,2,0.248
1,3850845,181,4,27,5,0.78,2,0.1492
1,3850846,412,4,287,11,0.92,2,0.6966
1,3850847,38,4,1,1,1,1,0.0263
1,3850853,230,1,12,9,0.08,6,0.0522
1,3850854,328,1,30,14,0.17,5,0.0915
1,3850855,5,1,0,0,0,0,0
1,3850856,772,1,618,55,0.04,4,0.8005
1,3850857,4737,1,1501,46,0.29,8,0.3169
1,3850858,2068,4,782,8,0.77,2,0.3781
1,3850874,34958,3,490,5,0.12,3,0.014
1,3850876,5769,4,2216,34,0.77,18,0.3841
1,3850896,10696,1,0,0,0,0,0
1,3850898,7792,1,1541,3,0.95,3,0.1978
1,3850899,777,3,0,0,0,0,0
1,3850919,9,3,0,0,0,0,0
1,3850920,703,4,140,2,0.71,2,0.1991
1,3850922,1760,2,355,12,0.9,2,0.2017
1,3850945,1395,1,773,42,0.8,11,0.5541
1,3850946,2108,1,1112,23,0.91,9,0.5275
1,3850957,78970,4,43405,52,0.67,18,0.5496
1,3850972,177,1,24,10,0.83,5,0.1356
1,3850975,24946,1,2037,41,0.4,6,0.0817
1,3850980,20866,2,2730,94,0.12,15,0.1308
1,3850982,5767,1,3109,48,0.72,6,0.5391
1,3850983,2815,1,2,2,0.5,1,7e-04
1,3850990,11663,1,390,2,0.8,1,0.0334
1,3851001,27,1,4,2,0,1,0.1481
1,3851002,17,1,0,0,0,0,0
1,3851003,22,1,5,2,0.4,2,0.2273
1,3851004,17,1,0,0,0,0,0
1,3851005,46,1,5,3,0.4,1,0.1087
1,3851006,29818,1,2820,51,0.46,6,0.0946
1,3851007,2492,1,593,45,0.55,10,0.238
1,3851008,17906,1,2591,31,0.7,7,0.1447
1,3851022,5300,4,285,5,0.1,5,0.0538
1,3851035,164048,3,85032,213,0.88,13,0.5183
1,3851036,162821,3,84983,209,0.86,15,0.5219
1,3851042,731513,4,14514,51,0.22,15,0.0198
1,3851045,141008,2,21612,49,0.67,10,0.1533
1,3851046,537469,1,29739,131,0.66,17,0.0553
1,3851048,1524,1,963,2,0.66,1,0.6319
1,3851049,10920,1,2525,37,0.79,7,0.2312
1,3851050,2242,NA,0,0,0,0,0
1,3851051,4920,NA,0,0,0,0,0
1,3851054,4427,2,1115,7,0.58,4,0.2519
1,3851055,19769,NA,0,0,0,0,0
1,3851065,10565760,2,929558,190,0.08,30,0.088
1,3851075,247114,2,1365,2,0.85,2,0.0055
1,3851076,94,1,0,0,0,0,0
1,3851113,758042,1,131,5,0.51,3,2e-04
1,3851147,49466412,3,1808895,242,0.89,37,0.0366
1,3851153,116,1,47,1,0.43,1,0.4052
1,3851183,52099,4,129,9,0.52,9,0.0025
1,3851189,37077,2,0,0,0,0,0
1,3851190,100060,2,0,0,0,0,0
1,3851191,2462250,2,2,2,0.5,2,0
1,3851192,70881,2,0,0,0,0,0
1,3851193,314074,2,287,4,0.49,3,9e-04
1,3851194,173160,2,0,0,0,0,0
1,3851195,82338,2,8,3,0.5,2,1e-04
1,3851196,341679,2,305,1,0.61,1,9e-04
1,3851197,74750,2,160,1,0.39,1,0.0021
1,3851199,94,2,0,0,0,0,0
1,3851221,40539,1,9341,15,0.72,1,0.2304
1,3851237,632193,3,157046,124,0.31,9,0.2484
1,3851239,25376,1,18270,2,0.28,1,0.72
1,3851242,630,1,511,8,0.21,3,0.8111
1,3851255,238236,NA,0,0,0,0,0
1,3851268,43126,1,33529,96,0.85,22,0.7775
1,3851292,1766246,4,324864,201,0.28,12,0.1839
1,3851300,79,2,43,4,0.26,3,0.5443
1,3851301,50,2,3,1,0.67,1,0.06
1,3851303,18,2,0,0,0,0,0
1,3851305,24,2,0,0,0,0,0
1,3851306,608,2,7,6,0.57,4,0.0115
1,3851307,29,2,0,0,0,0,0
1,3851312,7110,3,840,29,0.28,7,0.1181
1,3851316,1,NA,0,0,0,0,0
1,3851317,285,4,31,2,0.23,1,0.1088
1,3851335,203,4,149,7,0.9,2,0.734
1,3851341,6323712,4,1491944,209,0.71,31,0.2359
1,3851344,45565,1,32508,154,0.82,28,0.7134
1,3851345,23468,3,2247,57,0.81,19,0.0957
1,3851377,6337,3,5733,46,0.85,15,0.9047
1,3851391,524871,1,68681,127,0.17,15,0.1309
1,3851393,994181,4,132737,268,0.33,22,0.1335
1,3851394,83003,1,38009,219,0.78,36,0.4579
1,3851402,714684,4,15830,12,0.05,6,0.0221
1,3851406,6596,4,4,1,0.75,1,6e-04
1,3851407,4311438,4,560248,144,0.61,14,0.1299
1,3851408,798,4,2,1,0.5,1,0.0025
1,3851409,49,3,4,3,0.5,1,0.0816
1,3851410,1634031,3,189619,110,0.45,8,0.116
1,3851417,2261298,2,259698,184,0.07,31,0.1148
1,3851418,76,1,10,3,0.3,1,0.1316
1,3851419,23,1,7,1,0,1,0.3043
1,3851420,21,1,8,1,0,1,0.381
1,3851421,7,1,4,1,0,1,0.5714
1,3851445,109347,3,2386,69,0.66,9,0.0218
1,3851446,231026,3,90994,95,0.78,12,0.3939
1,3851447,217248,3,69630,115,0.27,11,0.3205
1,3851448,4,1,4,1,0.75,1,1
1,3851450,2080,1,1946,20,0.82,2,0.9356
1,3851458,188795,1,20364,163,0.58,29,0.1079
1,3851459,730074,1,51203,24,0.41,8,0.0701
1,3851463,1115,2,461,25,0.19,10,0.4135
1,3851509,381926,3,23804,102,0.46,16,0.0623
1,3851510,521001,1,1895,67,0.36,16,0.0036
1,3851513,32823,1,7304,74,0.07,12,0.2225
1,3851514,140,1,0,0,0,0,0
1,3851515,4293,1,1430,4,0,3,0.3331
1,3851516,79,1,41,1,0.27,1,0.519
1,3851517,11,1,0,0,0,0,0
1,3851522,22,1,0,0,0,0,0
1,3851524,112,1,2,2,1,2,0.0179
1,3851534,215262,4,6,2,0.17,2,0
1,3851535,16,4,0,0,0,0,0
1,3851537,3274454,1,533125,86,0.77,14,0.1628
1,3851538,2028103,2,5001,30,0.67,11,0.0025
1,3851539,6717,1,482,4,0.4,1,0.0718
1,3851540,2815,4,990,25,0.08,13,0.3517
1,3851541,2235688,1,101200,67,0.74,15,0.0453
1,3851545,105592,3,4,1,1,1,0
1,3851547,8577,1,660,31,0.37,15,0.0769
1,3851548,7,2,0,0,0,0,0
1,3851549,144,1,4,2,0,1,0.0278
1,3851550,810,1,437,2,0.05,2,0.5395
1,3851551,59190,1,7933,53,0.01,11,0.134
1,3851552,38,1,0,0,0,0,0
1,3851559,1419765,1,876956,86,0.33,4,0.6177
1,3851560,268140,1,125233,52,0.43,7,0.467
1,3851561,18438,1,3169,31,0.33,5,0.1719
1,3851562,352172,1,123116,120,0.54,29,0.3496
1,3851565,153528,1,51144,174,0.79,29,0.3331
1,3851567,1,1,0,0,0,0,0
1,3851574,33700,1,5872,89,0.43,15,0.1742
1,3851575,4343,4,1750,24,0.18,10,0.4029
1,3851577,5845,2,807,34,0.14,13,0.1381
1,3851579,957,2,27,6,0.11,5,0.0282
1,3851581,6071,2,835,59,0.13,16,0.1375
1,3851582,1527,2,167,11,0.08,7,0.1094
1,3851587,9481,3,1434,24,0.66,15,0.1512
1,3851588,17757,2,2067,29,0.73,19,0.1164
1,3851589,5,3,0,0,0,0,0
1,3851591,22581,3,5,4,0.6,3,2e-04
1,3851592,45708,1,31226,91,0.47,12,0.6832
1,3851609,12850,1,3473,60,0.63,7,0.2703
1,3851611,25,1,0,0,0,0,0
1,3851618,121379,3,6,3,0.67,3,0
1,3851621,896,1,357,11,0.55,2,0.3984
1,3851639,3,1,0,0,0,0,0
1,3851648,12055,1,304,16,0.81,4,0.0252
1,3851649,14458,1,0,0,0,0,0
1,3851655,168182,3,35553,161,0.83,10,0.2114
1,3851656,47975,2,57,2,0.3,1,0.0012
1,3851660,361581,3,66131,217,0.21,25,0.1829
1,3851664,101856,2,472,4,0.34,3,0.0046
1,3851666,25171,1,2922,7,0.78,3,0.1161
1,3851667,7640,1,747,10,0.78,6,0.0978
1,3851669,178371,1,3,3,0.33,3,0
1,3851670,357,1,49,2,0.9,2,0.1373
1,3851671,30,2,4,3,0.5,3,0.1333
1,3851672,114483,1,42227,38,0.75,5,0.3688
1,3851685,31887,2,19,2,0.63,2,6e-04
1,3851696,1,1,0,0,0,0,0
1,3851697,3,1,1,1,0,1,0.3333
1,3851698,2118,4,0,0,0,0,0
1,3851707,4880,1,1431,41,0.59,12,0.2932
1,3851715,1,1,1,1,0,1,1
1,3851716,3,1,0,0,0,0,0
1,3851730,501875,1,25830,4,0.66,1,0.0515
1,3851735,35843,1,7,1,1,1,2e-04
1,3851754,175807,1,117646,252,0.91,36,0.6692
1,3851767,42919,3,5043,66,0.36,15,0.1175
1,3851769,3,3,0,0,0,0,0
1,3851770,2,3,0,0,0,0,0
1,3851772,2,3,0,0,0,0,0
1,3851775,1937,1,457,9,0.8,3,0.2359
1,3851778,3,1,0,0,0,0,0
1,3851783,157089,2,148,6,0.43,4,9e-04
1,3851784,354151,2,0,0,0,0,0
1,3851788,101572,1,60290,62,0.8,11,0.5936
1,3851792,830184,4,129235,4,0.72,2,0.1557
1,3851803,21675,4,1202,8,0.07,4,0.0555
1,3851804,1343,1,77,24,0.69,10,0.0573
1,3851806,7,1,0,0,0,0,0
1,3851808,5,1,1,1,1,1,0.2
1,3851816,79163,4,4243,56,0.54,28,0.0536
1,3851832,5,NA,0,0,0,0,0
1,3851839,339,3,17,4,0.12,3,0.0501
1,3851840,26,3,0,0,0,0,0
1,3851842,108,3,0,0,0,0,0
1,3851849,7345,4,367,15,0.52,8,0.05
1,3851850,407062,4,63142,137,0.63,21,0.1551
1,3851856,38124,2,17998,70,0.2,16,0.4721
1,3851857,4086,2,642,8,0.05,7,0.1571
1,3851861,497,1,128,14,0.81,5,0.2575
1,3851862,236592,1,52659,64,0.64,10,0.2226
1,3851864,116939,4,32872,59,0.13,10,0.2811
1,3851894,38,1,0,0,0,0,0
1,3851895,6,NA,0,0,0,0,0
1,3851900,7530,3,5908,12,0.2,6,0.7846
1,3851901,7292,3,3412,57,0.07,11,0.4679
1,3851903,12479,1,3487,42,0.19,6,0.2794
1,3851904,619,1,15,5,0.87,2,0.0242
1,3851905,1117909,2,290129,118,0.09,20,0.2595
1,3851918,1,1,0,0,0,0,0
1,3851934,9560,3,4144,17,0.53,12,0.4335
1,3851936,742,1,10,5,0.6,4,0.0135
1,3851937,374,1,102,16,0.66,5,0.2727
1,3851941,16297,1,4453,12,0.92,2,0.2732
1,3851942,55284,4,36877,179,0.84,25,0.667
1,3851943,4836,1,384,8,0.93,1,0.0794
1,3851944,7162,1,1893,12,0.92,2,0.2643
1,3851951,211,1,165,3,0.81,2,0.782
1,3851953,650,1,0,0,0,0,0
1,3851956,107903,1,52952,91,0.92,13,0.4907
1,3851957,94131,1,59865,147,0.84,16,0.636
1,3851961,5480,1,433,15,0.81,3,0.079
1,3851963,1498,1,159,11,0.87,2,0.1061
1,3851964,299,1,1,1,1,1,0.0033
1,3851965,339,1,4,2,1,1,0.0118
1,3851975,7,4,0,0,0,0,0
1,3851989,10,NA,0,0,0,0,0
1,3851994,2420563,1,319405,54,0.6,8,0.132
1,3851997,4511,1,459,11,0.89,4,0.1018
1,3851998,23,1,0,0,0,0,0
1,3851999,166,1,7,3,0.57,1,0.0422
1,3852012,56,1,43,13,0.93,5,0.7679
1,3852016,9,NA,0,0,0,0,0
1,3852017,365,NA,0,0,0,0,0
1,3852018,1,1,0,0,0,0,0
1,3852032,7619,4,0,0,0,0,0
1,3852035,8200119,3,391684,145,0.73,26,0.0478
1,3852038,8981,3,2212,25,0.78,1,0.2463
1,3852039,16238,3,63,1,0.56,1,0.0039
1,3852040,17322,3,1,1,1,1,1e-04
1,3852041,1910,3,493,2,0.59,1,0.2581
1,3852042,6,3,0,0,0,0,0
1,3852043,432,3,48,1,0.73,1,0.1111
1,3852044,673185,4,26293,23,0.69,5,0.0391
1,3852045,3816,4,0,0,0,0,0
1,3852046,30445,1,22215,62,0.97,13,0.7297
1,3852047,911379,1,404950,380,0.85,35,0.4443
1,3852064,10639,1,718,31,0.76,7,0.0675
1,3852065,266036,1,177279,151,0.87,31,0.6664
1,3852096,29462,1,16352,89,0.06,11,0.555
1,3852105,5,1,0,0,0,0,0
1,3852106,8924,4,2,1,0.5,1,2e-04
1,3852107,21479,4,3908,2,0.45,1,0.1819
1,3852108,9013,2,0,0,0,0,0
1,3852109,600122,2,5,1,0.8,1,0
1,3852110,309930,2,0,0,0,0,0
1,3852111,402153,2,18,5,0.44,5,0
1,3852112,194,2,16,1,0.25,1,0.0825
1,3852113,64537,2,132,1,0.68,1,0.002
1,3852129,133157,2,14023,72,0.15,16,0.1053
1,3852130,238954,2,25522,153,0.09,23,0.1068
1,3852142,4852,1,0,0,0,0,0
1,3852143,2302,1,0,0,0,0,0
1,3852144,13126,1,1393,4,0.76,3,0.1061
1,3852145,5168,1,10,4,0.1,2,0.0019
1,3852146,1571,1,1,1,0,1,6e-04
1,3852147,24947,1,0,0,0,0,0
1,3852148,4,NA,0,0,0,0,0
1,3852150,6,1,5,2,0.6,2,0.8333
1,3852151,5121,4,2140,1,0.51,1,0.4179
1,3852152,2349,1,1388,5,0.62,3,0.5909
1,3852153,351,1,210,6,0.45,4,0.5983
1,3852154,1995,NA,0,0,0,0,0
1,3852158,12450,2,308,15,0.97,11,0.0247
1,3852160,75131,1,12535,46,0.96,13,0.1668
1,3852161,485848,2,24,1,0.42,1,0
1,3852165,21081,1,10946,12,0.88,1,0.5192
1,3852166,85151,1,23181,13,0.68,2,0.2722
1,3852167,1258,1,986,12,0.78,4,0.7838
1,3852168,6692,1,5336,26,0.63,4,0.7974
1,3852169,199675,1,79338,11,0.84,4,0.3973
1,3852170,24356,1,12,4,0.67,2,5e-04
1,3852171,41487,1,7029,6,0.82,3,0.1694
1,3852172,31714,1,8229,16,0.89,5,0.2595
1,3852191,2825799,2,557935,258,0.74,31,0.1974
1,3852200,46,1,4,1,1,1,0.087
1,3852201,57,1,0,0,0,0,0
1,3852203,2935,3,0,0,0,0,0
1,3852204,1236,3,1,1,0,1,8e-04
1,3852205,1981,3,137,1,0.33,1,0.0692
1,3852206,1826,3,0,0,0,0,0
1,3852207,635,3,0,0,0,0,0
1,3852210,2300,3,555,1,0.49,1,0.2413
1,3852212,7008,1,2175,9,0.8,1,0.3104
1,3852223,16867,1,517,2,0.95,2,0.0307
1,3852226,113396,2,7,1,1,1,1e-04
1,3852228,2817135,3,350093,40,0.43,7,0.1243
1,3852229,2919,1,524,2,0.89,1,0.1795
1,3852237,2,1,0,0,0,0,0
1,3852256,1347489,1,115867,104,0.52,28,0.086
1,3852257,12608,1,1791,32,0.48,11,0.1421
1,3852259,6588,1,3699,31,0.84,5,0.5615
1,3852268,5,3,1,1,0,1,0.2
1,3852278,49213,3,38384,3,0.83,1,0.78
1,3852287,50175,1,315,5,0.73,1,0.0063
1,3852294,793,4,3,1,0,1,0.0038
1,3852305,3,3,0,0,0,0,0
1,3852313,28675,1,8754,21,0.56,4,0.3053
1,3852322,20588,4,5,1,1,1,2e-04
1,3852341,8360,4,586,6,0.06,4,0.0701
1,3852342,401,3,13,7,0.31,4,0.0324
1,3852345,10875,4,637,16,0.07,9,0.0586
1,3852350,3122,2,0,0,0,0,0
1,3852352,2907,1,1,1,0,1,3e-04
1,3852364,160,1,65,1,0.35,1,0.4062
1,3852366,20793,1,7343,6,0.81,1,0.3531
1,3852370,15175,1,1069,86,0.41,23,0.0704
1,3852388,2168,2,79,17,0.1,7,0.0364
1,3852389,2430,2,47,14,0.21,9,0.0193
1,3852416,20090,1,6148,5,0.85,2,0.306
1,3852417,6554,1,34,1,0.85,1,0.0052
1,3852423,299,3,103,3,0.17,1,0.3445
1,3852424,155,3,24,3,0.25,2,0.1548
1,3852425,2601,3,473,6,0.07,2,0.1819
1,3852426,1109,3,86,8,0.16,4,0.0775
1,3852429,11,3,4,2,0,2,0.3636
1,3852430,28,3,2,1,0.5,1,0.0714
1,3852431,617,3,232,5,0.15,2,0.376
1,3852434,116813,3,26515,53,0.24,11,0.227
1,3852437,633359,3,62457,55,0.42,15,0.0986
1,3852447,8074,3,338,15,0.87,5,0.0419
1,3852448,7519528,3,551565,55,0.72,16,0.0734
1,3852449,5078,3,5,3,1,2,0.001
1,3852451,28930,2,14814,55,0.1,18,0.5121
