date,supply_id,total_possible_utilization
01,3854116,992
01,3854117,10339
01,3854120,451726
01,3854122,109612
01,3854125,18111
01,3854126,3869
01,3854127,41239
01,3854128,16104
01,3854129,10404
01,3854130,1876
01,3854131,20649
01,3854133,15848
01,3854134,30
01,3854136,59
01,3854137,48534
01,3854139,118264
01,3854140,251
01,3854141,38849
01,3854144,271
01,3854145,280
01,3854146,50625
01,3854148,111658
01,3854150,401
01,3854151,237
01,3854152,70
01,3854153,43358
01,3854155,66271
01,3854156,51075
01,3854157,41
01,3854159,247752
01,3854164,140
01,3854168,52534
01,3854172,41
01,3854176,40223
01,3854181,118195
01,3854183,92
01,3854185,68910
01,3854187,78
01,3854192,389
01,3854194,47631
01,3854197,192
01,3854199,68289
01,3854200,47814
01,3854202,67
01,3854204,53392
01,3854206,45
01,3854216,294
01,3854217,40646
01,3854218,226
01,3854219,45107
01,3854227,203830
01,3854228,12975
01,3854231,5218
01,3854251,880266
01,3854252,1118372
01,3854253,717211
01,3854254,701856
01,3854255,634716
01,3854256,583703
01,3854269,1835
01,3854274,1630
01,3854275,64036
01,3854280,1988
01,3854284,381
01,3854285,200023
01,3854287,97662
01,3854296,49225
01,3854297,722624
01,3854298,244
01,3854299,804
01,3854300,14367
01,3854301,21051
01,3854302,8533
01,3854303,1794
01,3854308,2992
01,3854310,92113
01,3854311,39551
01,3854312,30858
01,3854313,10879
01,3854314,38600
01,3854315,12524
01,3854316,2174
01,3854317,2541
01,3854318,7049
01,3854319,35040
01,3854321,13529
01,3854322,9438
01,3854323,15519
01,3854324,5015
01,3854325,7566
01,3854326,1433
01,3854327,488
01,3854333,6
01,3854336,31
01,3854337,28
01,3854339,27
01,3854349,3
01,3854350,1
01,3854372,989632
01,3854374,1
01,3854378,23245
01,3854388,127
01,3854389,588
01,3854390,117
01,3854394,43972
01,3854398,5448
01,3854399,24492
01,3854400,6493
01,3854401,12
01,3854404,25973
01,3854405,7463
01,3854407,4274
01,3854408,2
01,3854409,1410
01,3854410,175059
01,3854412,21304
01,3854413,22661
01,3854415,231322
01,3854422,86
01,3854441,9006
01,3854442,742
01,3854443,13293
01,3854444,1015
01,3854446,3
01,3854453,1081
01,3854463,3814
01,3854464,15031
01,3854475,107580
01,3854476,122770
01,3854498,110
01,3854506,12
01,3854507,394
01,3854508,25
01,3854509,347
01,3854510,109
01,3854511,3184
01,3854512,121
01,3854513,719
01,3854528,58
01,3854533,293
01,3854534,148
01,3854535,31
01,3854536,1339419
01,3854539,103
01,3854558,10718
01,3854560,18316
01,3854567,268263
01,3854572,527
01,3854573,79960
01,3854576,3
01,3854579,3
01,3854586,2505361
01,3854587,53564
01,3854594,644166
01,3854595,1444269
01,3854597,284699
01,3854604,266729
01,3854606,201
01,3854607,41076
01,3854608,3322
01,3854609,259971
01,3854611,936679
01,3854613,89332
01,3854617,334609
01,3854639,13
01,3854640,226286
01,3854641,42
01,3854642,15
01,3854645,30921
01,3854647,31509
01,3854648,11461
01,3854653,11132
01,3854654,10923
01,3854656,10951
01,3854657,11489
01,3854658,11061
01,3854659,37859
01,3854660,61520
01,3854661,5722
01,3854662,6432
01,3854663,6685
01,3854664,4935
01,3854665,3438
01,3854668,29
01,3854671,12609
01,3854672,14868
01,3854673,6558
01,3854674,26560
01,3854676,163
01,3854678,59491
01,3854683,2197
01,3854684,764
01,3854685,8415
01,3854689,9944
01,3854690,217
01,3854691,2705
01,3854693,134
01,3854708,528
01,3854709,19136
01,3854721,58415
01,3854722,717557
01,3854723,6
01,3854725,6879
01,3854726,3160
01,3854727,12162
01,3854728,10945
01,3854735,4
01,3854740,75610
01,3854741,1291
01,3854743,722748
01,3854745,280135
01,3854746,8738
01,3854747,145435
01,3854751,4831
01,3854752,45322
01,3854753,6271
01,3854782,3975
01,3854785,860870
01,3854787,1409396
01,3854791,344
01,3854793,13719
01,3854801,2838
01,3854807,2649
01,3854808,5593
01,3854809,12884
01,3854810,471
01,3854813,51
01,3854814,85839
01,3854815,41
01,3854818,62065981
01,3854822,53867
01,3854823,17991
01,3854824,104988
01,3854825,14309
01,3854826,8792
01,3854827,16854
01,3854828,60599
01,3854829,34510
01,3854830,143133
01,3854831,6926
01,3854835,32538
01,3854837,37448
01,3854838,16266
01,3854842,124790
01,3854843,33082
01,3854844,19413
01,3854848,366
01,3854850,736
01,3854851,436996
01,3854852,181269
01,3854853,1213617
01,3854854,213533
01,3854857,8
01,3854860,39
01,3854861,1566
01,3854862,23254
01,3854874,24
01,3854875,32420
01,3854876,29596
01,3854877,101
01,3854878,3633919
01,3854882,1
01,3854883,397507
01,3854885,11
01,3854886,1428
01,3854887,21112
01,3854888,23889
01,3854889,37730
01,3854890,45249
01,3854891,650
01,3854903,5124
01,3854908,1557414
01,3854913,44042
01,3854914,421037
01,3854915,35655
01,3854916,556368
01,3854917,2
01,3854918,10
01,3854919,1
01,3854940,420
01,3854941,449
01,3854945,2130
01,3854946,2505154
01,3854951,6148
01,3854952,221
01,3854953,5471
01,3854954,3465
01,3854955,6959
01,3854956,163100
01,3854957,1691
01,3854958,246
01,3854959,2610
01,3854961,13525
01,3854970,24
01,3854973,81
01,3854979,1
01,3854980,21
01,3854981,6
01,3854983,8900
01,3854984,4012
01,3854985,2440
01,3854986,30727
01,3854987,440
01,3854989,6218
01,3854991,449318
01,3854992,1105536
01,3854997,406453
01,3855001,117960
01,3855002,74344
01,3855006,1711884
01,3855008,2598338
01,3855009,6
01,3855010,656025
01,3855012,504335
01,3855017,1
01,3855019,1563654
01,3855020,499734
01,3855025,4825
01,3855026,4763
01,3855027,1108
01,3855028,1141
01,3855030,683
01,3855035,2
01,3855039,7814134
01,3855041,690
01,3855044,229719
01,3855045,505486
01,3855046,185929
01,3855047,25780
01,3855048,2255
01,3855056,4
01,3855057,362607
01,3855058,1115219
01,3855059,7036807
01,3855060,73314
01,3855061,58295
01,3855063,48037
01,3855064,28990
01,3855066,33
01,3855067,458
01,3855068,962870
01,3855069,36249
01,3855074,60841
01,3855075,18960
01,3855076,3680044
01,3855077,225478
01,3855078,38401
01,3855079,43847
01,3855081,7348
01,3855089,61600
01,3855090,26406
01,3855091,208641
01,3855092,412
01,3855093,20218
01,3855097,2
01,3855098,947196
01,3855099,988235
01,3855101,521
01,3855102,2309
01,3855105,6624
01,3855106,2806
01,3855107,1994
01,3855109,5574
01,3855110,54
01,3855149,440150
01,3855150,2921
01,3855179,445943
01,3855181,413
01,3855188,11050
01,3855190,31313
01,3855192,1111
01,3855193,12909
01,3855214,400278
01,3855215,107
01,3855216,30
01,3855246,5
01,3855247,7240
01,3855249,255695
01,3855255,13572
01,3855256,59
01,3855257,61228
01,3855258,39105
01,3855259,19478
01,3855260,754
01,3855261,27564
01,3855262,304
01,3855265,107688
01,3855268,2159
01,3855270,5060606
01,3855280,2939615
01,3855281,1320885
01,3855282,69429
01,3855285,2814054
01,3855286,13615
01,3855289,33603
01,3855291,4938
01,3855293,127661
01,3855294,118
01,3855295,15481
01,3855297,411804
01,3855317,9839
01,3855321,913193
01,3855323,1204597
01,3855350,6539
01,3855374,1096
01,3855377,8886
01,3855378,45524
02,853,5143
02,919,742543
02,3844421,400005
02,3844427,6
02,3844440,88
02,3844441,83
02,3844442,5
02,3844449,4753
02,3844459,74
02,3844480,67942
02,3844517,915
02,3844518,1048
02,3844548,4464
02,3844553,7
02,3844564,300725
02,3844570,12002
02,3844571,38230259
02,3844583,37
02,3844593,1970
02,3844610,133
02,3844621,23
02,3844627,1
02,3844628,16348
02,3844635,2846
02,3844651,348854
02,3844654,50
02,3844656,2849
02,3844657,1540
02,3844658,1541
02,3844659,394
02,3844684,3061470
02,3844692,17741
02,3844702,485314
02,3844709,410242
02,3844727,12
02,3844778,9226
02,3844785,19
02,3844786,24
02,3844790,242381
02,3844812,1618140
02,3844831,105503
02,3844834,2389644
02,3844843,2309
02,3844866,384
02,3844871,142610
02,3844873,1498
02,3844929,250119
02,3844933,1
02,3844934,5634
02,3844945,266
02,3844946,2198
02,3844947,2369
02,3844948,2
02,3844950,621
02,3844962,90079
02,3845009,3384030
02,3845025,765
02,3845026,759
02,3845041,13328
02,3845042,21969
02,3845049,29
02,3845050,15
02,3845051,38710
02,3845067,16935
02,3845079,35
02,3845086,92349
02,3845088,557968
02,3845096,2837176
02,3845098,21
02,3845249,9581
02,3845260,488877
02,3845261,4418
02,3845297,4163393
02,3845368,54498
02,3845389,20
02,3845435,179427
02,3845437,1847
02,3845438,45601
02,3845441,10
02,3845471,3930
02,3845472,358
02,3845478,14212
02,3845490,423
02,3845493,147456
02,3845494,58011
02,3845510,116
02,3845515,37
02,3845518,698
02,3845522,1156
02,3845527,3942
02,3845532,77
02,3845551,63954
02,3845559,5341
02,3845572,2795401
02,3845582,30655
02,3845593,392316
02,3845598,22
02,3845604,3265224
02,3845607,319
02,3845616,34581
02,3845632,274
02,3845633,53
02,3845634,13
02,3845637,4
02,3845638,94
02,3845639,99
02,3845653,18
02,3845655,1380
02,3845656,45
02,3845663,323
02,3845664,628
02,3845665,560
02,3845666,196
02,3845706,1006789
02,3845762,9818
02,3845858,38
02,3845859,508475
02,3845860,99273
02,3845878,2382
02,3845879,6529
02,3845888,76
02,3845889,1822876
02,3845905,16
02,3845906,6689
02,3845947,33
02,3845976,189
02,3845977,207
02,3845978,142
02,3845979,421
02,3845993,8144535
02,3845999,783
02,3846003,4111805
02,3846004,2279
02,3846015,5150
02,3846025,10
02,3846090,528543
02,3846094,595
02,3846101,2511
02,3846113,4607
02,3846117,992
02,3846119,103788
02,3846121,29347
02,3846123,28742
02,3846132,2119
02,3846144,3498710
02,3846157,3035
02,3846160,8952
02,3846162,4972
02,3846163,4213
02,3846183,945
02,3846206,3640
02,3846207,1
02,3846212,20606
02,3846216,7
02,3846249,41929
02,3846252,38677
02,3846257,198413
02,3846258,205513
02,3846273,3150306
02,3846283,3244612
02,3846319,84
02,3846335,5400
02,3846364,662
02,3846369,161342
02,3846378,63613
02,3846379,96227
02,3846380,139618
02,3846382,81788
02,3846390,679
02,3846402,6
02,3846437,2
02,3846441,5947
02,3846455,101920
02,3846478,31642
02,3846489,4127
02,3846502,1146331
02,3846510,101940
02,3846512,156729
02,3846514,196984
02,3846525,464205
02,3846598,101
02,3846617,35837
02,3846618,78942
02,3846621,66218
02,3846630,4
02,3846642,547
02,3846645,4291
02,3846652,12899
02,3846653,9882
02,3846654,1442
02,3846655,6587
02,3846659,45947
02,3846660,16631
02,3846661,3020
02,3846667,2221
02,3846669,1411
02,3846711,562429
02,3846727,216
02,3846736,7482
02,3846737,11474
02,3846745,415
02,3846746,528
02,3846766,334
02,3846772,699
02,3846775,1058393
02,3846776,654308
02,3846777,1393138
02,3846783,31783
02,3846784,249
02,3846831,26917
02,3846860,46
02,3846862,2191
02,3846863,1797
02,3846864,7214
02,3846866,4565
02,3846867,3165
02,3846877,60307
02,3846879,1
02,3846882,118529
02,3846883,607762
02,3846885,5325368
02,3846907,436863
02,3846908,457
02,3846909,11847
02,3846922,474506
02,3846946,302041
02,3846947,61181
02,3846952,375
02,3846953,885
02,3846954,1303
02,3846976,29254
02,3846977,1745
02,3846978,3907
02,3847003,4874
02,3847019,1679838
02,3847020,673657
02,3847029,6293
02,3847064,3042897
02,3847066,418047
02,3847081,2
02,3847098,130
02,3847106,3
02,3847117,483567
02,3847145,878599
02,3847146,2142711
02,3847149,3299
02,3847176,384735
02,3847187,331045
02,3847218,1554
02,3847263,1073
02,3847264,50
02,3847266,55740
02,3847270,89779
02,3847272,78352
02,3847274,2
02,3847303,1843
02,3847321,29399887
02,3847341,42229
02,3847361,5
02,3847363,41
02,3847371,2400335
02,3847386,614
02,3847394,42020
02,3847395,10095
02,3847396,74837
02,3847399,28
02,3847400,13
02,3847401,85
02,3847402,26396
02,3847404,918
02,3847414,749794
02,3847420,8297
02,3847438,96513
02,3847439,398055
02,3847440,2611850
02,3847441,2026989
02,3847442,405618
02,3847443,4892449
02,3847444,194827
02,3847452,29527
02,3847453,2661638
02,3847454,207063
02,3847455,95
02,3847499,1
02,3847520,97187
02,3847521,61129
02,3847522,7336
02,3847529,48
02,3847548,7292856
02,3847551,6720
02,3847562,56823
02,3847568,1203
02,3847626,21949
02,3847629,11
02,3847631,2
02,3847633,3
02,3847636,6471032
02,3847638,16166
02,3847640,130
02,3847642,947
02,3847650,19310458
02,3847651,298
02,3847652,13462
02,3847654,27084
02,3847659,190564
02,3847660,5470
02,3847661,306
02,3847662,42
02,3847663,430382
02,3847666,16100
02,3847667,370897
02,3847668,32
02,3847670,64
02,3847671,21591
02,3847673,828223
02,3847674,1784
02,3847675,59322
02,3847677,1512
02,3847678,121182
02,3847679,20523
02,3847682,1171857
02,3847683,431624
02,3847748,1598
02,3847749,2611
02,3847751,2593
02,3847760,1
02,3847761,1212589
02,3847762,1440381
02,3847766,5175
02,3847767,595929
02,3847772,23
02,3847783,18563
02,3847784,18
02,3847788,5716
02,3847827,88853
02,3847828,95850
02,3847830,67
02,3847831,72
02,3847832,58418
02,3847841,54660
02,3847851,34
02,3847869,131306
02,3847904,33
02,3847940,148
02,3847944,3623
02,3847963,2405
02,3847968,88476
02,3847970,2831
02,3847974,74054
02,3847977,41
02,3847979,31427
02,3847980,16948
02,3847981,1080719
02,3847983,2
02,3847984,18259
02,3847992,23
02,3847994,8720
02,3847998,111
02,3847999,206
02,3848001,44
02,3848002,30
02,3848003,2529
02,3848004,1774
02,3848005,15
02,3848013,5
02,3848015,21850
02,3848019,333
02,3848023,37
02,3848026,653
02,3848031,626030
02,3848039,46
02,3848043,43267664
02,3848044,199051
02,3848045,165463
02,3848047,3014
02,3848048,214
02,3848050,3620
02,3848051,392
02,3848052,230
02,3848073,73933
02,3848078,514677
02,3848079,485814
02,3848082,451337
02,3848083,292
02,3848084,496475
02,3848085,385077
02,3848090,885424
02,3848094,56
02,3848098,16241
02,3848099,9
02,3848113,1
02,3848124,21
02,3848130,356
02,3848141,283
02,3848149,9159551
02,3848155,90
02,3848178,2
02,3848186,93138
02,3848187,16032
02,3848188,78811
02,3848189,13
02,3848190,571
02,3848191,11
02,3848210,454
02,3848215,82340
02,3848216,12594
02,3848218,226154
02,3848220,50026
02,3848232,747
02,3848249,839670
02,3848250,17214311
02,3848251,871636
02,3848284,23032
02,3848287,2721286
02,3848295,106
02,3848307,3024
02,3848318,1851
02,3848322,3063
02,3848323,10928
02,3848324,1879
02,3848325,3
02,3848332,36003
02,3848335,365
02,3848337,1
02,3848339,109
02,3848341,8
02,3848385,466387
02,3848396,38
02,3848398,504568
02,3848408,264914
02,3848410,489
02,3848413,3
02,3848414,5991
02,3848416,15916
02,3848417,4851
02,3848418,1515
02,3848419,1308
02,3848422,47874
02,3848423,12072
02,3848424,10167
02,3848425,6551499
02,3848431,20436
02,3848448,191
02,3848449,25
02,3848452,662
02,3848459,1558800
02,3848460,1286262
02,3848462,1302
02,3848494,129192
02,3848495,57020
02,3848514,6828
02,3848521,3215
02,3848559,519725
02,3848574,32732
02,3848589,15095
02,3848598,475
02,3848599,1712
02,3848620,1191664
02,3848655,3064034
02,3848656,3287170
02,3848668,21924
02,3848669,39890
02,3848678,7786
02,3848680,39
02,3848681,5
02,3848682,5
02,3848684,16225
02,3848691,1
02,3848703,916502
02,3848707,11977
02,3848709,3069
02,3848711,207140
02,3848724,28
02,3848731,3
02,3848732,1
02,3848750,6351
02,3848753,681
02,3848756,36290
02,3848787,628
02,3848824,2115563
02,3848828,3
02,3848834,10
02,3848844,1894
02,3848849,4241
02,3848854,254
02,3848855,33
02,3848858,21
02,3848862,2747
02,3848865,10
02,3848868,2
02,3848878,168
02,3848885,33
02,3848906,1237383
02,3848911,211
02,3848916,1
02,3848924,11906
02,3848946,84068
02,3848947,503038
02,3848966,111
02,3848978,165
02,3848996,1029
02,3848997,43489
02,3848998,13367
02,3849003,95
02,3849004,66
02,3849005,6
02,3849007,28
02,3849008,12
02,3849029,12065522
02,3849030,289439
02,3849037,10479
02,3849041,90911
02,3849048,4913543
02,3849057,1153
02,3849077,348581
02,3849083,7
02,3849087,12
02,3849099,515
02,3849151,5
02,3849152,9
02,3849168,32
02,3849179,37
02,3849180,4
02,3849181,239
02,3849183,132
02,3849186,12573
02,3849187,713
02,3849189,8750
02,3849193,2032
02,3849194,778
02,3849195,2386
02,3849197,1
02,3849200,15556
02,3849207,155
02,3849208,1
02,3849209,400
02,3849210,61
02,3849211,105
02,3849221,799
02,3849222,2077
02,3849223,3
02,3849225,8348
02,3849226,4939
02,3849333,3485445
02,3849334,5477170
02,3849346,261906
02,3849380,137026
02,3849384,131333
02,3849385,1
02,3849387,124
02,3849388,2
02,3849390,1093175
02,3849391,96335
02,3849392,16
02,3849394,40
02,3849396,77
02,3849401,237045
02,3849402,14842
02,3849403,24255
02,3849410,1825
02,3849411,2554
02,3849412,1
02,3849440,321775
02,3849469,2085
02,3849470,3
02,3849471,11465
02,3849472,14433770
02,3849487,172117
02,3849489,222
02,3849500,52290
02,3849501,616551
02,3849512,835
02,3849513,20790
02,3849529,46778
02,3849530,470334
02,3849531,15811
02,3849532,18309
02,3849533,150781
02,3849534,837292
02,3849535,70164
02,3849536,6482
02,3849537,41592
02,3849557,34988
02,3849558,4
02,3849559,128210
02,3849562,61225
02,3849563,239
02,3849570,24
02,3849669,179253
02,3849670,358784
02,3849672,2038192
02,3849720,2353
02,3849743,1113837
02,3849755,89726
02,3849756,2621
02,3849757,5787
02,3849758,120
02,3849759,186
02,3849835,3
02,3849837,1
02,3849845,2
02,3849846,2137
02,3849847,140
02,3849848,41245
02,3849849,10051
02,3849851,257751
02,3849853,5
02,3849857,400
02,3849858,8
02,3849860,252
02,3849863,8
02,3849879,3968
02,3849880,40
02,3849885,15
02,3849890,1389
02,3849895,28
02,3849899,34689
02,3849909,3238
02,3849910,313457
02,3849911,67929
02,3849914,21849
02,3849917,5099476
02,3849932,21
02,3849945,9249
02,3849967,13887
02,3849968,2073
02,3849969,3034
02,3849970,420
02,3849979,1948901
02,3849981,1
02,3850021,41
02,3850022,22
02,3850035,36620
02,3850042,222136
02,3850045,1126968
02,3850047,69458
02,3850062,1
02,3850067,8
02,3850072,105588
02,3850075,1170
02,3850078,17
02,3850080,26718
02,3850082,5
02,3850090,1180
02,3850112,391361
02,3850126,33
02,3850127,133
02,3850133,794660
02,3850136,745760
02,3850137,483
02,3850143,1
02,3850149,529
02,3850155,707
02,3850157,1145
02,3850162,480805
02,3850163,486756
02,3850168,15172349
02,3850172,8870
02,3850174,944
02,3850179,163290
02,3850194,1115
02,3850227,706
02,3850230,260661
02,3850247,1
02,3850253,125
02,3850254,50
02,3850276,20
02,3850278,194
02,3850279,123
02,3850280,23
02,3850283,930
02,3850291,46435
02,3850293,33109
02,3850294,79565
02,3850298,1568
02,3850313,133536
02,3850321,9729
02,3850326,1420
02,3850327,8828
02,3850328,4017
02,3850329,74
02,3850344,1242
02,3850345,10035
02,3850351,1
02,3850354,274861
02,3850356,210622
02,3850358,104398
02,3850361,367
02,3850363,10667
02,3850365,44
02,3850372,10456
02,3850375,3491
02,3850390,1718
02,3850396,63698
02,3850397,24194
02,3850404,248
02,3850406,17091701
02,3850409,122
02,3850410,268
02,3850424,2066
02,3850434,83663
02,3850438,17879691
02,3850446,1268
02,3850458,1107200
02,3850460,1
02,3850465,43877
02,3850468,826
02,3850474,8576
02,3850475,50
02,3850476,775
02,3850480,48
02,3850486,1583
02,3850487,9537
02,3850515,291955
02,3850516,24914
02,3850518,481766
02,3850526,291821
02,3850528,3287
02,3850533,81328
02,3850538,2386
02,3850539,38
02,3850549,207867
02,3850552,97
02,3850553,1
02,3850555,2223
02,3850558,409448
02,3850562,1224
02,3850563,8840
02,3850565,12380
02,3850579,260147
02,3850581,656553
02,3850586,10090
02,3850588,15039969
02,3850592,735
02,3850595,57268
02,3850596,13283
02,3850603,2662
02,3850604,40725
02,3850605,6966
02,3850606,213063
02,3850609,27
02,3850612,20
02,3850618,1126
02,3850619,6252
02,3850620,49
02,3850621,161
02,3850627,11
02,3850628,735
02,3850632,66445
02,3850633,37
02,3850634,5489
02,3850635,23
02,3850636,2875
02,3850637,142
02,3850642,10814
02,3850643,1398
02,3850644,2
02,3850645,24935
02,3850646,36343
02,3850655,2
02,3850660,187
02,3850661,1581
02,3850664,219
02,3850667,15
02,3850677,5695
02,3850678,114606
02,3850685,690391
02,3850689,1011
02,3850690,243
02,3850691,210
02,3850692,226
02,3850693,234
02,3850694,251
02,3850695,261
02,3850696,241
02,3850697,696
02,3850698,28
02,3850699,1691
02,3850709,602496
02,3850711,1863165
02,3850717,76924
02,3850718,43
02,3850730,22860
02,3850780,6344
02,3850782,26879
